booking_id,passenger_id,flight_id,booking_date,status,passport_number,seat_number,emergency_contact_name,emergency_contact_phone,payment_id,amount,payment_method,airline,source,destination,departure_time,arrival_time,duration_minutes,route,first_name,last_name,age,gender,email,phone,aadhaar_id,date_of_birth
B1216,P1242,6F238,2025-12-09 11:37:36.951,CONFIRMED,9e7c2e3450410e8a398b07b4ab3cd22eb4a90d3c7f309250034def2619afce0d,10A,Aryan Batra,****5129,PAY1530,12779.83,UPI,IndiGo,BOM,DEL,2026-04-20 08:31:41.704,2026-04-20 09:19:41.704,48.0,BOM -> DEL,Ishaan,Nair,81,M,i****1@yahoo.com,****7294,2e23596e4c10c4bb87945cb52d1b644b2629debb7b7e356ddc7d2fba1f3c1e21,1944-12-21
B1216,P1242,6F238,2025-12-09 11:37:36.951,CONFIRMED,9e7c2e3450410e8a398b07b4ab3cd22eb4a90d3c7f309250034def2619afce0d,10A,Aryan Batra,****5129,PAY1878,5236.29,NETBANKING,IndiGo,BOM,DEL,2026-04-20 08:31:41.704,2026-04-20 09:19:41.704,48.0,BOM -> DEL,Ishaan,Nair,81,M,i****1@yahoo.com,****7294,2e23596e4c10c4bb87945cb52d1b644b2629debb7b7e356ddc7d2fba1f3c1e21,1944-12-21
B1217,P1072,6F092,2026-03-19 11:37:36.951,CANCELLED,6dc3d57d8ab76aa9d73c5f9badbce0d740d7308ab94ec1c650c31d41547f0b33,32C,Yash Soman,****8927,,,,IndiGo,MAA,BLR,2026-04-20 08:39:41.702,2026-04-20 09:15:41.702,36.0,MAA -> BLR,Krishna,Banerjee,18,M,k****e@yahoo.com,****7037,7fa979583c28087962c76fdf718a8a148ed0e9cf7bb035d35b27b9225e0c0ed4,2008-02-22
B1218,P1478,AI213,2025-11-13 11:37:36.951,PENDING,f1b8efb28ccf874abcceafa0c060b1597785842c7a2da8e94f1b35b149a1da81,2D,Elijah Shah,****3132,,,,Air India,HYD,CCU,2026-04-20 08:03:41.703,2026-04-20 09:14:41.703,71.0,HYD -> CCU,Myra,Kulkarni,43,M,m****i@hotmail.com,****6315,26adfe4cfa1a9db16422bffe97fcb14f499625245b2ca6b6590679881460d6f1,1983-05-06
B1219,P1973,UK193,2026-02-15 11:37:36.951,CANCELLED,e6f7c7df80fc633fa4ac30338eff62f929800f2643569257433955042331a89f,1B,Oeshi Hayer,****0964,,,,Vistara,HYD,DEL,2026-04-20 08:39:41.703,2026-04-20 09:14:41.703,35.0,HYD -> DEL,Kavya,Mishra,40,F,k****1@yahoo.com,****4480,dc2b555b92baa6110cae9c13840668b67978f75173e11f5d07bddc911fd306c8,1986-02-18
B1220,P1560,6F178,2026-04-04 11:37:36.951,PENDING,2a111245db330168e7329b3680eda2702026242b1d14da346a34b2292688f555,29C,Leena Talwar,****2559,PAY1172,11075.72,UPI,IndiGo,BOM,CCU,2026-04-20 04:48:41.703,2026-04-20 09:11:41.703,263.0,BOM -> CCU,Muhammad,Joshi,5,M,m****1@rediffmail.com,****5169,5509b86a3a15cc9455a9732c5d2d22d50bb10b9806862b32f611b68f03487471,2021-07-06
B1221,P1100,AI158,2026-03-06 11:37:36.951,CONFIRMED,43dd69fe388e42171af5ac09ef66076abd3c2e1cad609508618bc88ed4902104,19D,Mugdha Kohli,****5218,PAY1094,13658.68,UPI,Air India,CCU,DEL,2026-04-20 06:04:41.703,2026-04-20 09:01:41.703,177.0,CCU -> DEL,Muhammad,Joshi,9,M,m****i@rediffmail.com,****6219,2a2d6908068461040efa76a6234321bc55e26d05698454f04c924ddf18aa46a0,2017-05-02
B1221,P1100,AI158,2026-03-06 11:37:36.951,CONFIRMED,43dd69fe388e42171af5ac09ef66076abd3c2e1cad609508618bc88ed4902104,19D,Mugdha Kohli,****5218,PAY1134,5138.43,UPI,Air India,CCU,DEL,2026-04-20 06:04:41.703,2026-04-20 09:01:41.703,177.0,CCU -> DEL,Muhammad,Joshi,9,M,m****i@rediffmail.com,****6219,2a2d6908068461040efa76a6234321bc55e26d05698454f04c924ddf18aa46a0,2017-05-02
B1222,P1513,UK208,2026-03-30 11:37:36.951,PENDING,b36b5e62db340ae2441a54ace93d3fb457e313ef26b5f4f1db594ea6912ab2cd,8A,Manbir Ahluwalia,****5907,,,,Vistara,DEL,CCU,2026-04-20 03:54:41.704,2026-04-20 08:51:41.704,297.0,DEL -> CCU,Myra,Kulkarni,36,M,m****2@rediffmail.com,****8961,0634a9616de5ebce0f8e7b50ea7ba9d5f90c29a808aa7ba98435c772c54a89f2,1990-03-23
B1223,P1755,6F056,2026-04-09 11:37:36.951,PENDING,102bf3cf727cb98767a5fd7b0a2795fb68b856bfe71a490945a40be3d72f0134,15A,Hredhaan Sandal,****4660,PAY1159,1794.08,UPI,IndiGo,BOM,MAA,2026-04-20 07:00:41.701,2026-04-20 08:49:41.701,109.0,BOM -> MAA,Reyansh,Verma,79,M,r****a@hotmail.com,****3403,8290da15b41e936dcb68d8810da2a148319a4ad72886ae9c4f231a66cb92ed64,1947-06-05
B1224,P1175,UK185,2025-10-26 11:37:36.951,CONFIRMED,52bb409870cf2f6bd7eeab38acdd21f5ba9684edbf010194a59e84f28bc5802d,1E,Theodore Goda,****9317,,,,Vistara,DEL,MAA,2026-04-20 07:31:41.703,2026-04-20 08:48:41.703,77.0,DEL -> MAA,Muhammad,Mishra,76,F,m****a@hotmail.com,****4434,0b05324f4c52ed4da4fb8d7bf2df4cc1a6f554e02ea8649f69c81af9379d08c9,1949-10-02
B1225,P1237,AI163,2026-01-13 11:37:36.951,PENDING,6c2608bc4b6a8e04f0ba56e37e4d68cd55501b8b2ce1161d64b39ec8019b6b96,4D,Zarna Shetty,****1229,PAY1480,3894.65,CARD,Air India,HYD,MAA,2026-04-20 07:45:41.703,2026-04-20 08:46:41.703,61.0,HYD -> MAA,Ishaan,Kulkarni,71,F,i****1@hotmail.com,****2021,b51c6b796282bd1ab0a1f2370c9446b0eba81dbee8501a770f5c31c9509b0aa7,1955-07-19
B1226,P1909,AI112,2025-08-23 11:37:36.951,CONFIRMED,7c9b8796ace1872c7799723a905197a51d319c92391649ae6457f017208fbe45,15C,Chandresh Krish,****3124,PAY1730,8968.11,NETBANKING,Air India,DEL,BLR,2026-04-20 04:41:41.702,2026-04-20 08:24:41.702,223.0,DEL -> BLR,Ananya,Chatterjee,6,M,a****e@rediffmail.com,****1903,e2afb8e4feafe47ab00409934af0051ed00c102ada5f44b3d3fb044aa5d0ec84,2020-07-25
B1227,P1058,AI227,2025-10-23 11:37:36.951,CANCELLED,53d5b02c4ececebc0679f0567c73dc3ceb5871e6097d281812cc3fb18698caa4,12A,Jairaj Shan,****8218,,,,Air India,BLR,MAA,2026-04-20 04:31:41.703,2026-04-20 08:17:41.703,226.0,BLR -> MAA,Diya,Mehta,8,F,d****a@yahoo.com,****6368,537806a15aaa9c46452bd22f1fdf11c3ae3b52c25f2378c62aec4bcee69c5769,2018-01-10
B1228,P1864,SJ083,2026-04-17 11:37:36.951,CONFIRMED,5cea9f976a13567d82650e259a45fe934c19447efee2dc6a69b5f0ab77cc26b3,29D,Kiaan Shetty,****2235,PAY1859,4629.36,CARD,SpiceJet,MAA,BLR,2026-04-20 05:13:41.702,2026-04-20 08:17:41.702,184.0,MAA -> BLR,Anika,Singh,84,M,a****h@rediffmail.com,****6848,149156d956f955d1d4e0da3be95c070a9d981ece795b0bb0c1ee963dbda05d7e,1942-05-25
B1228,P1864,SJ083,2026-04-17 11:37:36.951,CONFIRMED,5cea9f976a13567d82650e259a45fe934c19447efee2dc6a69b5f0ab77cc26b3,29D,Kiaan Shetty,****2235,PAY1910,7087.22,UPI,SpiceJet,MAA,BLR,2026-04-20 05:13:41.702,2026-04-20 08:17:41.702,184.0,MAA -> BLR,Anika,Singh,84,M,a****h@rediffmail.com,****6848,149156d956f955d1d4e0da3be95c070a9d981ece795b0bb0c1ee963dbda05d7e,1942-05-25
B1229,P1098,UK073,2026-02-07 11:37:36.951,CONFIRMED,e7d8dac664c7741b9af68ab674ae2bde534a8e5d4effcd52866422b42d8eab7b,13F,Edhitha Savant,****1227,,,,Vistara,BLR,CCU,2026-04-20 03:59:41.702,2026-04-20 08:09:41.702,250.0,BLR -> CCU,Reyansh,Chatterjee,89,F,r****e@yahoo.com,****5381,a24ec7a9f0c18dacc213a322232ef4fe8b5b297888bac17c7b1e3f784fc040c3,1937-03-06
B1230,P1953,6F169,2025-04-29 11:37:36.951,PENDING,c07e950faded43375baf567f1e65af499ac3566a42c06d8daaa40dbec2432a46,6C,Yamini Sandhu,****2051,PAY1358,4531.77,CARD,IndiGo,BOM,DEL,2026-04-20 03:27:41.703,2026-04-20 08:06:41.703,279.0,BOM -> DEL,Kavya,Iyer,72,F,k****1@outlook.com,****7590,18091c91180f122716b5325ce0753307d28494992f8f0d061fcca24f7f0e6d4f,1953-11-01
B1231,P1870,UK154,2026-04-06 11:37:36.951,CANCELLED,56faa0947b399988d74a3593596fbf7402db998ca43e14fd6831bad1cb659498,27D,Sanaya Dutt,****5590,PAY1129,6547.3,UPI,Vistara,MAA,HYD,2026-04-20 04:00:41.703,2026-04-20 07:57:41.703,237.0,MAA -> HYD,Reyansh,Patel,86,F,r****l@hotmail.com,****7767,2c6ce05d29cdbfff03d348e47bbfbceb3ddc15a469c6b04e6b2d04d30b7407e4,1940-07-28
B1231,P1870,UK154,2026-04-06 11:37:36.951,CANCELLED,56faa0947b399988d74a3593596fbf7402db998ca43e14fd6831bad1cb659498,27D,Sanaya Dutt,****5590,PAY1175,5009.12,UPI,Vistara,MAA,HYD,2026-04-20 04:00:41.703,2026-04-20 07:57:41.703,237.0,MAA -> HYD,Reyansh,Patel,86,F,r****l@hotmail.com,****7767,2c6ce05d29cdbfff03d348e47bbfbceb3ddc15a469c6b04e6b2d04d30b7407e4,1940-07-28
B1232,P1953,SJ169,2025-10-06 11:37:36.951,CONFIRMED,01707546bff7edec03c00172018ff1957511e12f110ca6db1d04aa8adb589f2a,32F,Vaishnavi Sengupta,****1252,,,,SpiceJet,BOM,MAA,2026-04-20 03:10:41.703,2026-04-20 07:56:41.703,286.0,BOM -> MAA,Kavya,Iyer,72,F,k****1@outlook.com,****7590,18091c91180f122716b5325ce0753307d28494992f8f0d061fcca24f7f0e6d4f,1953-11-01
B1233,P1494,6F187,2025-05-13 11:37:36.951,CANCELLED,bb896c0cbe48a46d20eb8be711a12e37cef6612cf4602106e44c0cc7eda92858,5F,Aashi Kota,****9119,PAY1325,1617.29,NETBANKING,IndiGo,BOM,MAA,2026-04-20 03:19:41.703,2026-04-20 07:37:41.703,258.0,BOM -> MAA,Krishna,Chatterjee,81,F,k****e@gmail.com,****9140,4b9d37b10fcbaed876a4885e842dab3b470a63e05da5f3fe2946c7d27a2602d1,1945-03-16
B1234,P1946,UK210,2025-11-21 11:37:36.951,CANCELLED,39097a96fd52f1ab575064b84aea1a1cf7d1f292f1a1f0a78a3ff315753ac594,33A,Aradhana Verma,****4349,PAY1102,7984.22,CARD,Vistara,DEL,CCU,2026-04-20 06:35:41.704,2026-04-20 07:30:41.704,55.0,DEL -> CCU,Aditya,Mehta,2,M,a****1@yahoo.com,****1106,86834322dc45ca8dfd6e245235520dcaf8a632f07205be64f923302ccfe03887,2024-05-16
B1235,P1979,6F250,2025-12-23 11:37:36.951,PENDING,6cb9395cb1c9c17e4f07ec2f249cc94a53e00817798604d12edabe92ffe2ae51,13D,Vedhika Khare,****0345,PAY1866,1236.74,CARD,IndiGo,DEL,BLR,2026-04-20 03:26:41.701,2026-04-20 07:30:41.701,244.0,DEL -> BLR,Kavya,Gupta,11,M,k****a@yahoo.com,****0295,c29fc11a61ceba02532d4f40bf61f1a1a6d53d0093a39169061144398378fccb,2015-08-13
B1235,P1979,6F250,2025-12-23 11:37:36.951,PENDING,6cb9395cb1c9c17e4f07ec2f249cc94a53e00817798604d12edabe92ffe2ae51,13D,Vedhika Khare,****0345,PAY1866,1236.74,CARD,IndiGo,CCU,BLR,2026-04-20 02:23:41.702,2026-04-20 02:56:41.702,33.0,CCU -> BLR,Kavya,Gupta,11,M,k****a@yahoo.com,****0295,c29fc11a61ceba02532d4f40bf61f1a1a6d53d0093a39169061144398378fccb,2015-08-13
B1236,P1513,AI062,2025-07-05 11:37:36.951,CONFIRMED,271679179d225d9003b9302fdba69f47c23566780d5e4f906ea5203eb24d005e,25A,Anvi Sarraf,****2732,,,,Air India,MAA,DEL,2026-04-20 06:49:41.701,2026-04-20 07:25:41.701,36.0,MAA -> DEL,Myra,Kulkarni,36,M,m****2@rediffmail.com,****8961,0634a9616de5ebce0f8e7b50ea7ba9d5f90c29a808aa7ba98435c772c54a89f2,1990-03-23
B1237,P1754,AI047,2025-11-16 11:37:36.951,PENDING,121b9f591e6061df87f87d4d26b0ad0cccc70d64b7807a15ac348256b4da8d3c,15B,Faras Mangal,****1042,,,,Air India,CCU,MAA,2026-04-20 06:36:41.701,2026-04-20 07:23:41.701,47.0,CCU -> MAA,Arjun,Gupta,30,M,a****a@gmail.com,****6530,dcdb94498544ce31d45bd1610e135f27815d7c6db1d44b6606a2d0da5039c4a3,1996-05-25
B1238,P1296,SJ186,2025-10-20 11:37:36.951,PENDING,ad635b7764298da4a1ba1517a21fe4c375f57ac073e34ff7e32a508c29f6a51f,8E,Wahab Magar,****4048,PAY1324,3231.46,UPI,SpiceJet,CCU,DEL,2026-04-20 05:11:41.703,2026-04-20 07:22:41.703,131.0,CCU -> DEL,Aarav,Joshi,16,F,a****i@hotmail.com,****5221,c905c005ddb388338383d2938be1e3d6b60761df74f9bfd774f43e9c65242926,2009-10-07
B1239,P1210,AI217,2025-11-17 11:37:36.951,CANCELLED,bfcfa5d90de2ed500ae6db328dbf58f7f9eeeca47def190af8fcb2f37471d9ce,30A,Gautami Nagarajan,****8284,PAY1208,8821.9,UPI,Air India,CCU,BLR,2026-04-20 04:57:41.703,2026-04-20 07:14:41.703,137.0,CCU -> BLR,Saanvi,Sharma,31,F,s****a@outlook.com,****2140,df861b3f363b8267b311a98ec2e6662d663fdc814c0a377e9a9d069a7ab44c4c,1994-12-23
B1240,P1122,UK100,2025-12-31 11:37:36.951,CONFIRMED,cba42f3eeb784d654c1b82b776ab102f87a52844746981a5aa8b795658b60481,17A,Faris Devi,****5606,PAY1406,12241.53,UPI,Vistara,CCU,BLR,2026-04-20 04:40:41.702,2026-04-20 07:12:41.702,152.0,CCU -> BLR,Ananya,Verma,23,M,a****a@hotmail.com,****1258,521c5e760c3f3c55793ad3fdccd80cbf248cfdcb47bcf32c2b343ebb4aef7766,2003-01-02
B1241,P1228,UK116,2025-12-16 11:37:36.951,CONFIRMED,3908b31871d0dc99ce6c5c6f9400b196be23f1b17da44490dce921d0e5c19530,10A,Matthew Kashyap,****1868,,,,Vistara,CCU,BOM,2026-04-20 03:18:41.702,2026-04-20 07:06:41.702,228.0,CCU -> BOM,Anika,Iyer,80,F,a****r@hotmail.com,****4412,bcd9e1e6a3112c74921e31d9a5cf20d3a205ef77c28c3edf2ef74959f93d0470,1946-07-05
B1242,P1593,6F036,2025-12-01 11:37:36.951,CANCELLED,35124f879d9bdc9c7bd6151647e05e93c1e68285744adc7d56ac67bf6490e180,26C,Leela Dua,****3494,,,,IndiGo,CCU,BLR,2026-04-20 02:14:41.701,2026-04-20 06:57:41.701,283.0,CCU -> BLR,Myra,Iyer,69,F,m****r@rediffmail.com,****4928,834d75e6698ee5b06a4819153ec45b75dc6fe78766d07b0a3b5f1cf2320879e1,1956-10-26
B1243,P1655,AI175,2026-01-22 11:37:36.951,CANCELLED,f01fed20d615bfb1395af50e6501d30d5cd0f5c31654a5bfb892674c9ab720ba,29E,Tanish Bhatt,****2271,,,,Air India,BOM,HYD,2026-04-20 03:08:41.703,2026-04-20 06:55:41.703,227.0,BOM -> HYD,Aditya,Singh,8,M,a****h@gmail.com,****0915,87f3f4ee2477034e8305d0e99d70eb08b64c4c3ef92fd748d5094b8f36d3b88b,2018-06-21
B1244,P1387,UK051,2025-08-18 11:37:36.951,CONFIRMED,a096da9604312585bae2f16bbe292163cc231001d4421ea0cea2460cbd47a7a5,27D,Oeshi Reddy,****5439,PAY1248,4953.56,CARD,Vistara,HYD,DEL,2026-04-20 03:55:41.701,2026-04-20 06:55:41.701,180.0,HYD -> DEL,Anika,Sharma,21,F,a****a@hotmail.com,****4285,6042ebe73951da5075d0ce8cc07d9ee16caf07aa00d0060cd7973d64d3a844fa,2004-09-19
B1245,P1139,6F201,2026-04-17 11:37:36.951,PENDING,158444325e6a5961f2b246310e9967f157aed4d5f6f173c85ec59324eaeab8ca,26A,Ganga Shukla,****9724,PAY1639,3162.91,CARD,IndiGo,CCU,BOM,2026-04-20 02:09:41.703,2026-04-20 06:49:41.703,280.0,CCU -> BOM,Aarav,Agarwal,14,F,a****l@yahoo.com,****7841,19c4f1fa329e3c3df5c34a3348f5526926ae540879637739f46fb848b1ab2cb8,2011-11-26
B1246,P1540,6F230,2026-04-09 11:37:36.951,CONFIRMED,0da0daebff36ffa79c7e6d9d18e839fa46452b26d7320921cccc19ce880ae953,33B,Ojasvi Bhatia,****7156,PAY1784,11516.06,CARD,IndiGo,CCU,BLR,2026-04-20 03:34:41.704,2026-04-20 06:47:41.704,193.0,CCU -> BLR,Kavya,Khan,28,F,k****n@hotmail.com,****7029,f451c6bad83c1556e9b409cffd1f283f07bb19ca7237a81634eb4574650ee4a5,1998-03-26
B1247,P1390,SJ138,2025-08-13 11:37:36.951,CANCELLED,29e7e007c93225f8a5e240d0f8789e31feb99b80da4984f106dc3f9120f385e1,15F,Samuel Salvi,****4867,PAY1953,7658.69,CARD,SpiceJet,BLR,BOM,2026-04-20 05:55:41.702,2026-04-20 06:43:41.702,48.0,BLR -> BOM,Aarav,Mehta,86,F,a****a@hotmail.com,****2605,67ea7bd8b91a6ddc6733f9682e9a962be7e34e7bf8b4d480a80bb664d65a6477,1940-03-19
B1248,P1269,AI246,2026-03-04 11:37:36.951,PENDING,983f6a394bfa18dcd892074686c0d0998d7359181eec8494c72a92c740c5eb48,16B,Lopa Bahri,****8805,,,,Air India,BOM,BLR,2026-04-20 03:22:41.704,2026-04-20 06:41:41.704,199.0,BOM -> BLR,Aarav,Verma,32,M,a****a@hotmail.com,****4268,6b57d9ec4fbf9a3cbf6841c7367d33a2f8d0bccd60a8ba9aec0117bd1d2529b2,1993-12-11
B1249,P1758,6F179,2025-06-06 11:37:36.951,CANCELLED,48fd39716a1b09b8013a46ceee6df87753fe3f7cd028a2fc90ffbe4e1a3db18a,26B,Lajita Sood,****3294,PAY1320,1969.22,UPI,IndiGo,HYD,MAA,2026-04-20 02:25:41.703,2026-04-20 06:40:41.703,255.0,HYD -> MAA,Shaurya,Agarwal,51,M,s****3@rediffmail.com,****7238,6d66facbf38290e6b9b02be0c8c80395e50f9709632dbe5d80e55849480bd71a,1974-09-28
B1249,P1758,6F179,2025-06-06 11:37:36.951,CANCELLED,48fd39716a1b09b8013a46ceee6df87753fe3f7cd028a2fc90ffbe4e1a3db18a,26B,Lajita Sood,****3294,PAY1494,3055.22,NETBANKING,IndiGo,HYD,MAA,2026-04-20 02:25:41.703,2026-04-20 06:40:41.703,255.0,HYD -> MAA,Shaurya,Agarwal,51,M,s****3@rediffmail.com,****7238,6d66facbf38290e6b9b02be0c8c80395e50f9709632dbe5d80e55849480bd71a,1974-09-28
B1250,P1011,6F031,2026-01-28 11:37:36.951,CANCELLED,b05acaaa26ffe2cfd7f1540caa0b6cdd669041bcf7a9f7627542d2d867b18fbd,16F,Abeer Pandey,****9472,PAY1758,6497.92,NETBANKING,IndiGo,BOM,BLR,2026-04-20 02:00:41.701,2026-04-20 06:37:41.701,277.0,BOM -> BLR,Sara,Naidu,3,M,s****u@yahoo.com,****4718,6ec260924a1a8d6aa59b677aa509e0b8d3c83744bc682bae7f4afa4b22860ddc,2023-04-19
B1251,P1866,UK015,2025-08-30 11:37:36.951,PENDING,ad3874deb14adcb7c55ed1ad0275141741910c25688c46c97e917ec4ba13363d,29A,Chanchal Ramakrishnan,****0000,PAY1521,6952.65,UPI,Vistara,BLR,BOM,2026-04-20 04:46:41.701,2026-04-20 06:33:41.701,107.0,BLR -> BOM,Ishaan,Gupta,68,F,i****1@outlook.com,****3453,ba5d8076e8adf37b4bb17f0f609cf092807ddd52e6a389fe2a7feb2a1fb40839,1958-08-04
B1252,P1388,UK001,2025-04-21 11:37:36.951,CANCELLED,72295d408d5005a6471d7caa3ffddf7d7edc3a2e630f954b96b54754cfebe6f8,27C,Oni Yohannan,****8619,PAY1805,1480.08,CARD,Vistara,CCU,DEL,2026-04-20 05:06:41.700,2026-04-20 06:31:41.700,85.0,CCU -> DEL,Reyansh,Das,58,M,r****1@outlook.com,****7269,75d8cd8cb2c7b36b24fd3678c6a3d37ce1ef2e7f872bd26289e23ef6718affd5,1968-02-17
B1253,P1336,6F133,2026-02-27 11:37:36.951,CANCELLED,ea593d2c3b9d9ab76a4a702e2105a747d3f773561532472e36e3624ba948299f,15E,Thomas Sura,****2911,PAY1266,2152.89,NETBANKING,IndiGo,MAA,BLR,2026-04-20 04:38:41.702,2026-04-20 06:25:41.702,107.0,MAA -> BLR,Arjun,Iyer,32,M,a****r@hotmail.com,****4632,04210ff970abc8aad71f87181573764228b86b64b0d291921cd7b983b98f6afc,1993-12-21
B1253,P1336,6F133,2026-02-27 11:37:36.951,CANCELLED,ea593d2c3b9d9ab76a4a702e2105a747d3f773561532472e36e3624ba948299f,15E,Thomas Sura,****2911,PAY1439,14029.28,NETBANKING,IndiGo,MAA,BLR,2026-04-20 04:38:41.702,2026-04-20 06:25:41.702,107.0,MAA -> BLR,Arjun,Iyer,32,M,a****r@hotmail.com,****4632,04210ff970abc8aad71f87181573764228b86b64b0d291921cd7b983b98f6afc,1993-12-21
B1254,P1505,6F143,2025-07-22 11:37:36.951,CANCELLED,47682f6856f8cd6f968a693fc5b4f7174f44f40b7efa11d9c3525e9edd080630,5D,Theodore Mahajan,****7840,,,,IndiGo,CCU,DEL,2026-04-20 02:09:41.702,2026-04-20 06:08:41.702,239.0,CCU -> DEL,Myra,Mehta,89,F,m****a@yahoo.com,****9062,0f9dacfd5542a237c46171c41aac012f6dd02d680e940ef5a8a77f61fae7a03b,1937-03-25
B1255,P1105,UK165,2025-09-22 11:37:36.951,CANCELLED,219bef4831f829eba13ef950bb31040d50925853855124b6e147fdeaff799216,23F,Rajata Sunder,****1946,PAY1160,1412.67,CARD,Vistara,DEL,BLR,2026-04-20 01:51:41.703,2026-04-20 06:04:41.703,253.0,DEL -> BLR,Muhammad,Singh,63,F,m****h@yahoo.com,****8427,61708f785bcdd560a9d984e9105c4bfef4830832ea22b5a2c2dd028ccce0cf15,1963-05-04
B1256,P1031,6F083,2025-08-10 11:37:36.951,CANCELLED,48493a1e456195504efc37245c15adf5e014422138e19c6a152b175b89eae6e8,22B,Ayush Ramachandran,****0072,PAY1105,2040.64,NETBANKING,IndiGo,BLR,DEL,2026-04-20 05:24:41.702,2026-04-20 06:03:41.702,39.0,BLR -> DEL,Shaurya,Patel,79,M,s****l@gmail.com,****2643,e2305aa80905ada0cced16bb86932b8147fd7a499ae8693de18d3f59f04fe334,1946-12-17
B1257,P1073,AI082,2025-08-19 11:37:36.951,CANCELLED,b9d993e38146c100a794784374ec2e297cb1fb852088bf82b1e08c3f4743f23c,11C,Gayathri Ravel,****7961,PAY1390,13028.65,NETBANKING,Air India,DEL,CCU,2026-04-20 03:19:41.702,2026-04-20 06:01:41.702,162.0,DEL -> CCU,Ananya,Pillai,44,M,a****i@outlook.com,****5165,eeaf371e3b1ab4b7d70d1b6a75b7b0ef4dac56c016caac497035e364a07c28bb,1982-03-26
B1258,P1170,AI164,2025-10-28 11:37:36.951,CANCELLED,d42f09f610f9243a5d615f5ae0bc93909893393f65af728b03bb56c0d655891a,21F,Noah Sibal,****9118,,,,Air India,DEL,BLR,2026-04-20 03:57:41.703,2026-04-20 05:45:41.703,108.0,DEL -> BLR,Aditya,Mehta,88,F,a****a@rediffmail.com,****5626,2c6a0cf71c2539cdd00826205e8be20cd7f08c4f612149fb63bf03be7f63e875,1937-12-08
B1259,P1848,SJ155,2026-01-19 11:37:36.951,CANCELLED,4b77e15ca9a67f1445ad49750ca3e95e4f953556307d6a8d2b3f2d0bc4e30c70,31F,Joshua Walla,****8041,PAY1348,12805.67,CARD,SpiceJet,DEL,CCU,2026-04-20 00:38:41.702,2026-04-20 05:38:41.702,300.0,DEL -> CCU,Kavya,Reddy,23,M,k****1@hotmail.com,****4623,e55bec97bfa513872751f1f0d86736706bc438c42761b16b9df9b2c70dfaea03,2003-04-15
B1260,P1068,AI189,2026-01-04 11:37:36.951,CANCELLED,4523ef270407c19e4f086d29234321e612e68c190279f639f1bc790d54d08b88,1D,Avi Ramesh,****9063,PAY1126,9458.88,NETBANKING,Air India,CCU,DEL,2026-04-20 03:44:41.703,2026-04-20 05:32:41.703,108.0,CCU -> DEL,Sai,Banerjee,54,M,s****e@yahoo.com,****5500,860c54a3699c33c9c60e1cefcee6f9cd87768ce97cfa990bb00418a9dd390bd6,1972-02-05
B1260,P1068,AI189,2026-01-04 11:37:36.951,CANCELLED,4523ef270407c19e4f086d29234321e612e68c190279f639f1bc790d54d08b88,1D,Avi Ramesh,****9063,PAY1153,2117.99,NETBANKING,Air India,CCU,DEL,2026-04-20 03:44:41.703,2026-04-20 05:32:41.703,108.0,CCU -> DEL,Sai,Banerjee,54,M,s****e@yahoo.com,****5500,860c54a3699c33c9c60e1cefcee6f9cd87768ce97cfa990bb00418a9dd390bd6,1972-02-05
B1260,P1068,AI189,2026-01-04 11:37:36.951,CANCELLED,4523ef270407c19e4f086d29234321e612e68c190279f639f1bc790d54d08b88,1D,Avi Ramesh,****9063,PAY1877,4716.99,NETBANKING,Air India,CCU,DEL,2026-04-20 03:44:41.703,2026-04-20 05:32:41.703,108.0,CCU -> DEL,Sai,Banerjee,54,M,s****e@yahoo.com,****5500,860c54a3699c33c9c60e1cefcee6f9cd87768ce97cfa990bb00418a9dd390bd6,1972-02-05
B1261,P1812,SJ057,2025-12-21 11:37:36.951,CONFIRMED,8b12b9b6c47a74bc099d5cab1ebfa24bb47dc6dbe718b757ec605d61bb733c95,34A,Avi Chacko,****0909,,,,SpiceJet,BOM,CCU,2026-04-20 02:17:41.701,2026-04-20 05:29:41.701,192.0,BOM -> CCU,Muhammad,Patel,46,F,m****l@yahoo.com,****0681,2a1e9f52e0499201e74d294e8824948b648e038719b1dc2c8064ffb0b76770f6,1980-01-05
B1262,P1361,SJ198,2025-05-07 11:37:36.951,CONFIRMED,93b683f45f63e7161753160421b56aa7818051e3b9e39b57e6491af9e3694512,16F,Priya Deshmukh,****8944,PAY1475,3896.83,UPI,SpiceJet,CCU,BOM,2026-04-20 00:47:41.703,2026-04-20 05:28:41.703,281.0,CCU -> BOM,Anika,Patel,25,F,a****l@yahoo.com,****0705,cba3ac50d1608f4bfb2829e4640a091047698d6230396264f45afc1c3e89afa8,2001-03-06
B1262,P1361,SJ198,2025-05-07 11:37:36.951,CONFIRMED,93b683f45f63e7161753160421b56aa7818051e3b9e39b57e6491af9e3694512,16F,Priya Deshmukh,****8944,PAY1622,6722.37,UPI,SpiceJet,CCU,BOM,2026-04-20 00:47:41.703,2026-04-20 05:28:41.703,281.0,CCU -> BOM,Anika,Patel,25,F,a****l@yahoo.com,****0705,cba3ac50d1608f4bfb2829e4640a091047698d6230396264f45afc1c3e89afa8,2001-03-06
